date,exalus,exjpus,exukus
20-Jul-87,1.415,152.85,0.6243
21-Jul-87,1.4114,152.66,0.6268
22-Jul-87,1.4079,152.34,0.627
23-Jul-87,1.4086,150.78,0.6236
24-Jul-87,1.4132,149.95,0.6238
27-Jul-87,1.4215,150.45,0.626
28-Jul-87,1.4296,150.38,0.6256
29-Jul-87,1.4327,150.78,0.625
30-Jul-87,1.4316,149.65,0.6274
31-Jul-87,1.4323,149.9,0.6285
3-Aug-87,1.428,150.5,0.6315
4-Aug-87,1.4308,152.1,0.6369
5-Aug-87,1.4249,150.75,0.6336
6-Aug-87,1.43,151.45,0.6345
7-Aug-87,1.4298,151.57,0.6383
10-Aug-87,1.4337,151.12,0.6383
11-Aug-87,1.4251,151.77,0.6371
12-Aug-87,1.4235,151.25,0.6333
13-Aug-87,1.4188,151.45,0.633
14-Aug-87,1.4116,150,0.6293
17-Aug-87,1.4069,149.92,0.6286
18-Aug-87,1.3965,146.07,0.6184
19-Aug-87,1.4098,145.1,0.6192
20-Aug-87,1.4108,144.15,0.6165
21-Aug-87,1.4039,142.75,0.6139
24-Aug-87,1.3978,142,0.6135
25-Aug-87,1.4015,143.22,0.618
26-Aug-87,1.4045,143.05,0.6186
27-Aug-87,1.4049,142.05,0.6139
28-Aug-87,1.4055,142,0.6126
31-Aug-87,1.3996,141.75,0.6124
1-Sep-87,1.3931,141.83,0.6097
2-Sep-87,1.3873,141.03,0.6062
3-Sep-87,1.3848,141.03,0.6035
4-Sep-87,1.3824,141.75,0.6047
7-Sep-87,,,
8-Sep-87,1.374,141.75,0.6026
9-Sep-87,1.3723,141.6,0.6057
10-Sep-87,1.3755,142.57,0.608
11-Sep-87,1.3689,142.8,0.6061
14-Sep-87,1.3744,144.5,0.6109
15-Sep-87,1.371,144.05,0.6089
16-Sep-87,1.3644,144.36,0.6078
17-Sep-87,1.3635,143.4,0.6075
18-Sep-87,1.3611,142.67,0.6041
21-Sep-87,1.3581,143.55,0.6069
22-Sep-87,1.3652,144.15,0.6094
23-Sep-87,1.3657,143.9,0.6089
24-Sep-87,1.3727,143.73,0.6109
25-Sep-87,1.3803,143.67,0.6091
28-Sep-87,1.3738,144.07,0.609
29-Sep-87,1.3947,146.2,0.6143
30-Sep-87,1.4108,146.5,0.6155
1-Oct-87,1.4085,146.9,0.6186
2-Oct-87,1.401,146.4,0.6168
5-Oct-87,1.4002,146.85,0.6158
6-Oct-87,1.3933,146.71,0.6127
7-Oct-87,1.3818,145.65,0.6096
8-Oct-87,1.3822,144.89,0.6088
9-Oct-87,1.3805,143.85,0.6058
12-Oct-87,,,
13-Oct-87,1.3848,143.75,0.6072
14-Oct-87,1.3827,142.75,0.605
15-Oct-87,1.3744,142.15,0.601
16-Oct-87,1.387,142.75,0.6008
19-Oct-87,1.3845,141.83,0.5952
20-Oct-87,1.3976,143.9,0.6044
21-Oct-87,1.4015,144.2,0.6055
22-Oct-87,1.3978,144.68,0.6062
23-Oct-87,1.3963,142.85,0.597
26-Oct-87,1.4154,142.2,0.5924
27-Oct-87,1.4323,141.58,0.5894
28-Oct-87,1.4556,139.18,0.5848
29-Oct-87,1.4937,138.25,0.5817
30-Oct-87,1.4925,138.4,0.5809
2-Nov-87,1.4789,137,0.575
3-Nov-87,1.4921,137.38,0.5747
4-Nov-87,1.4854,137.28,0.572
5-Nov-87,1.4804,134.7,0.5609
6-Nov-87,1.4624,135.4,0.561
9-Nov-87,1.4641,134.3,0.5577
10-Nov-87,1.4717,134.55,0.5598
11-Nov-87,,,
12-Nov-87,1.4652,136.45,0.569
13-Nov-87,1.4582,135.85,0.5656
16-Nov-87,1.4571,136.6,0.5714
17-Nov-87,1.4353,135.72,0.5669
18-Nov-87,1.4399,135.55,0.565
19-Nov-87,1.4405,135.15,0.5617
20-Nov-87,1.4503,135.45,0.5621
23-Nov-87,1.4648,134.73,0.5585
24-Nov-87,1.4524,135.52,0.5642
25-Nov-87,1.4449,134.8,0.5579
26-Nov-87,,,
27-Nov-87,1.4405,133.7,0.5523
30-Nov-87,1.4184,132.42,0.5478
1-Dec-87,1.4184,133,0.5501
2-Dec-87,1.4233,132.7,0.5519
3-Dec-87,1.4257,132.9,0.5536
4-Dec-87,1.4362,132.85,0.5562
7-Dec-87,1.4343,132.8,0.5574
8-Dec-87,1.432,132.72,0.5567
9-Dec-87,1.4237,132.4,0.5549
10-Dec-87,1.4148,129.4,0.5464
11-Dec-87,1.4011,128.5,0.5441
14-Dec-87,1.3928,128.02,0.5444
15-Dec-87,1.4031,127.6,0.546
16-Dec-87,1.3976,127.28,0.546
17-Dec-87,1.3951,126.25,0.5448
18-Dec-87,1.4035,127.1,0.5477
21-Dec-87,1.4035,127.08,0.5473
22-Dec-87,1.4015,126.55,0.5463
23-Dec-87,1.4027,126.75,0.5485
24-Dec-87,1.3996,126.12,0.546
25-Dec-87,,,
28-Dec-87,1.3928,123.15,0.5376
29-Dec-87,1.386,123.5,0.5373
30-Dec-87,1.3906,123.4,0.5382
31-Dec-87,1.385,121.25,0.5302
1-Jan-88,,,
4-Jan-88,1.3866,122.7,0.5327
5-Jan-88,1.4094,126.9,0.5463
6-Jan-88,1.4184,129.65,0.5537
7-Jan-88,1.4146,128.58,0.5507
8-Jan-88,1.4168,129.15,0.5537
11-Jan-88,1.4094,128.2,0.5489
12-Jan-88,1.4085,127.38,0.5491
13-Jan-88,1.4075,126.65,0.5479
14-Jan-88,1.4088,126.73,0.5517
15-Jan-88,1.4245,130.5,0.5632
18-Jan-88,,,
19-Jan-88,1.4055,128.6,0.5623
20-Jan-88,1.3996,127.75,0.5579
21-Jan-88,1.3976,127.2,0.5568
22-Jan-88,1.4006,127.85,0.5611
25-Jan-88,1.3982,127.78,0.5643
26-Jan-88,1.4008,127.88,0.5637
27-Jan-88,1.4013,127.6,0.5619
28-Jan-88,1.401,127.17,0.5612
29-Jan-88,1.4124,127.75,0.5653
1-Feb-88,1.41,129.38,0.5688
2-Feb-88,1.4015,128.28,0.565
3-Feb-88,1.4059,127.9,0.5659
4-Feb-88,1.4073,128.5,0.5673
5-Feb-88,1.4075,129.05,0.5698
8-Feb-88,1.4061,128.6,0.5701
9-Feb-88,1.4088,129.18,0.5727
10-Feb-88,1.4053,129.02,0.5679
11-Feb-88,1.4015,129.14,0.5687
12-Feb-88,1.4152,131.15,0.5749
15-Feb-88,,,
16-Feb-88,1.4006,130.25,0.5722
17-Feb-88,1.3996,130.3,0.5721
18-Feb-88,1.398,130.23,0.5736
19-Feb-88,1.3918,130.05,0.5718
22-Feb-88,1.3893,129.28,0.5669
23-Feb-88,1.3906,128.78,0.5662
24-Feb-88,1.3953,128.8,0.5669
25-Feb-88,1.3949,128.8,0.5671
26-Feb-88,1.3908,128.19,0.564
29-Feb-88,1.3916,128.45,0.5639
1-Mar-88,1.3883,128.27,0.5626
2-Mar-88,1.3835,129.2,0.5648
3-Mar-88,1.3803,129.25,0.5656
4-Mar-88,1.377,128.75,0.5637
7-Mar-88,1.3721,128.17,0.5501
8-Mar-88,1.368,128.09,0.543
9-Mar-88,1.3727,128.02,0.5413
10-Mar-88,1.3723,128.1,0.5428
11-Mar-88,1.3672,127.38,0.5398
14-Mar-88,1.3714,126.92,0.5397
15-Mar-88,1.3672,127.15,0.5393
16-Mar-88,1.3615,127.43,0.5413
17-Mar-88,1.3624,128.65,0.5457
18-Mar-88,1.3548,128.35,0.5493
21-Mar-88,1.3539,127.08,0.5476
22-Mar-88,1.3528,127.12,0.5466
23-Mar-88,1.3495,126.8,0.545
24-Mar-88,1.3472,125.75,0.5426
25-Mar-88,1.3541,125.35,0.5447
28-Mar-88,1.3648,124.2,0.538
29-Mar-88,1.3598,124.65,0.5353
30-Mar-88,1.3535,124.84,0.5328
31-Mar-88,1.3492,124.1,0.5301
1-Apr-88,1.3486,124,0.5291
4-Apr-88,1.3486,124.4,0.5297
5-Apr-88,1.3479,125.18,0.5322
6-Apr-88,1.3508,125.5,0.5333
7-Apr-88,1.3556,125.82,0.5345
8-Apr-88,1.3497,125.55,0.5333
11-Apr-88,1.3419,126.68,0.5393
12-Apr-88,1.3459,126.56,0.5404
13-Apr-88,1.3443,126.33,0.5438
14-Apr-88,1.3371,123.65,0.5332
15-Apr-88,1.3378,123.88,0.5295
18-Apr-88,1.334,124.06,0.5249
19-Apr-88,1.3371,124.18,0.5284
20-Apr-88,1.3312,123.98,0.5283
21-Apr-88,1.3314,124.15,0.5269
22-Apr-88,1.3222,124.7,0.5294
25-Apr-88,1.325,124.82,0.5334
26-Apr-88,1.3245,124.79,0.5333
27-Apr-88,1.325,125.1,0.5328
28-Apr-88,1.3194,124.6,0.5336
29-Apr-88,1.32,124.92,0.5323
2-May-88,1.3148,124.95,0.5343
3-May-88,1.3055,124.88,0.5344
4-May-88,1.2997,125,0.5363
5-May-88,1.3028,124.65,0.5358
6-May-88,1.3021,124.88,0.5371
9-May-88,1.2972,124.82,0.532
10-May-88,1.2903,124.44,0.5315
11-May-88,1.2937,124.25,0.5302
12-May-88,1.297,124.39,0.5306
13-May-88,1.2932,124.68,0.5288
16-May-88,1.2942,124.95,0.5294
17-May-88,1.3053,125.73,0.5365
18-May-88,1.298,125.4,0.5365
19-May-88,1.2903,124.87,0.5357
20-May-88,1.277,124.84,0.5371
23-May-88,1.2723,124.55,0.535
24-May-88,1.2758,124.35,0.5356
25-May-88,1.2674,124.35,0.5368
26-May-88,1.2542,124.44,0.5369
27-May-88,1.2422,125,0.5389
30-May-88,,,
31-May-88,1.2467,125.11,0.544
1-Jun-88,1.2332,125.2,0.5484
2-Jun-88,1.2463,126.55,0.5557
3-Jun-88,1.2399,125.97,0.5574
6-Jun-88,1.2579,126.18,0.555
7-Jun-88,1.2536,125.72,0.5521
8-Jun-88,1.2415,125.25,0.5503
9-Jun-88,1.2402,125.2,0.5511
10-Jun-88,1.2376,124.92,0.5504
13-Jun-88,1.2464,125.2,0.5505
14-Jun-88,1.2511,126.4,0.5602
15-Jun-88,1.2408,126.27,0.5599
16-Jun-88,1.2392,125.78,0.5599
17-Jun-88,1.2285,125.87,0.561
20-Jun-88,1.2188,126.25,0.5604
21-Jun-88,1.2136,126.47,0.5601
22-Jun-88,1.2249,128.63,0.5657
23-Jun-88,1.2191,128.67,0.5693
24-Jun-88,1.2142,130.6,0.5797
27-Jun-88,1.2255,130.88,0.5872
28-Jun-88,1.2418,130.95,0.5821
29-Jun-88,1.2718,133.75,0.5861
30-Jun-88,1.2587,133.53,0.5853
1-Jul-88,1.266,134.1,0.5879
4-Jul-88,,,
5-Jul-88,1.2763,134.29,0.5858
6-Jul-88,1.255,133.6,0.5843
7-Jul-88,1.2425,131.77,0.5823
8-Jul-88,1.2555,133.23,0.5877
11-Jul-88,1.2647,132.9,0.5921
12-Jul-88,1.2602,132.63,0.5898
13-Jul-88,1.2568,132.9,0.5911
14-Jul-88,1.2539,133.13,0.5921
15-Jul-88,1.2715,135.3,0.6013
18-Jul-88,1.2571,134.75,0.5988
19-Jul-88,1.2466,133.9,0.5905
20-Jul-88,1.2356,133.18,0.585
21-Jul-88,1.2314,132.25,0.5792
22-Jul-88,1.2317,130.7,0.5747
25-Jul-88,1.2349,132.1,0.5797
26-Jul-88,1.2392,132.55,0.5837
27-Jul-88,1.2343,131.7,0.5794
28-Jul-88,1.2439,132.4,0.5807
29-Jul-88,1.2461,133.05,0.5848
1-Aug-88,1.2453,132.8,0.5838
2-Aug-88,1.2453,132.92,0.5848
3-Aug-88,1.2436,132.87,0.5846
4-Aug-88,1.243,133.02,0.5851
5-Aug-88,1.2453,133.68,0.5907
8-Aug-88,1.2525,133.75,0.5893
9-Aug-88,1.2555,134.75,0.593
10-Aug-88,1.2519,134.45,0.5915
11-Aug-88,1.2455,133.86,0.5914
12-Aug-88,1.2492,133.15,0.5829
15-Aug-88,1.2491,133.25,0.5835
16-Aug-88,1.2461,132.92,0.5817
17-Aug-88,1.2453,134.07,0.5918
18-Aug-88,1.2404,133.35,0.5888
19-Aug-88,1.2279,133.45,0.5874
22-Aug-88,1.2288,134.1,0.5966
23-Aug-88,1.2271,133.85,0.5956
24-Aug-88,1.2255,134.25,0.5958
25-Aug-88,1.224,133.35,0.5886
26-Aug-88,1.2329,133.66,0.5914
29-Aug-88,1.2387,134.13,0.5935
30-Aug-88,1.2425,134.47,0.5917
31-Aug-88,1.2441,136.52,0.5944
1-Sep-88,1.2599,136.35,0.5992
2-Sep-88,1.2569,136.1,0.5942
5-Sep-88,,,
6-Sep-88,1.2442,135.3,0.5871
7-Sep-88,1.247,133.67,0.5855
8-Sep-88,1.2438,133.87,0.5893
9-Sep-88,1.2427,133.62,0.5893
12-Sep-88,1.2503,133.5,0.5897
13-Sep-88,1.255,133.3,0.5896
14-Sep-88,1.2606,134.6,0.5972
15-Sep-88,1.2492,133.67,0.5952
16-Sep-88,1.2572,134.3,0.5969
19-Sep-88,1.2718,133.55,0.5957
20-Sep-88,1.2716,133.9,0.5929
21-Sep-88,1.2842,134.25,0.597
22-Sep-88,1.2757,134.63,0.5997
23-Sep-88,1.2755,134.47,0.5983
26-Sep-88,1.2827,134.65,0.6001
27-Sep-88,1.2765,134.45,0.5957
28-Sep-88,1.276,134.23,0.5928
29-Sep-88,1.2753,134.36,0.5945
30-Sep-88,1.2771,133.9,0.5914
3-Oct-88,1.2749,133.65,0.5888
4-Oct-88,1.2673,133.26,0.5901
5-Oct-88,1.2642,133.5,0.5898
6-Oct-88,1.2557,133.41,0.5903
7-Oct-88,1.2519,133.3,0.5889
10-Oct-88,,,
11-Oct-88,1.2463,131.07,0.5828
12-Oct-88,1.2419,128.96,0.5777
13-Oct-88,1.2346,128.03,0.5729
14-Oct-88,1.2296,127.15,0.5696
17-Oct-88,1.2384,127.28,0.5721
18-Oct-88,1.2356,126.67,0.5708
19-Oct-88,1.2195,127.3,0.5713
20-Oct-88,1.2188,127.2,0.5672
21-Oct-88,1.2183,126.35,0.5675
24-Oct-88,1.2238,126.83,0.5709
25-Oct-88,1.2198,126.7,0.5703
26-Oct-88,1.2129,125.7,0.5679
27-Oct-88,1.2209,125.9,0.5656
28-Oct-88,1.2164,125.85,0.5656
31-Oct-88,1.2195,125.5,0.5653
1-Nov-88,1.2186,125.3,0.566
2-Nov-88,1.212,124.6,0.5627
3-Nov-88,1.2048,124.2,0.5612
4-Nov-88,1.2076,125.32,0.5666
7-Nov-88,1.2031,124.72,0.5634
8-Nov-88,1.2048,125.57,0.5649
9-Nov-88,1.1871,124.25,0.5584
10-Nov-88,1.1855,123.98,0.5569
11-Nov-88,,,
14-Nov-88,1.1772,123.43,0.5531
15-Nov-88,1.1716,123.42,0.5534
16-Nov-88,1.1689,122.55,0.5488
17-Nov-88,1.1648,122.73,0.5491
18-Nov-88,1.1693,122.65,0.5507
21-Nov-88,1.1639,121.95,0.5484
22-Nov-88,1.1581,121.35,0.5459
23-Nov-88,1.15,121.3,0.5444
24-Nov-88,,,
25-Nov-88,1.1453,121.1,0.5423
28-Nov-88,1.1452,122.22,0.5444
29-Nov-88,1.1405,121.5,0.5401
30-Nov-88,1.1429,121.9,0.5407
1-Dec-88,1.1474,121.6,0.5398
2-Dec-88,1.1484,121.47,0.5388
5-Dec-88,1.1382,121.5,0.5348
6-Dec-88,1.1344,121.75,0.5361
7-Dec-88,1.1574,123.5,0.5432
8-Dec-88,1.2085,122.57,0.5405
9-Dec-88,1.1525,122.35,0.5408
12-Dec-88,1.1665,122.85,0.5429
13-Dec-88,1.1805,123.15,0.547
14-Dec-88,1.17,122.71,0.5466
15-Dec-88,1.1712,123.37,0.5471
16-Dec-88,1.1813,124.5,0.5522
19-Dec-88,1.171,124.1,0.5487
20-Dec-88,1.1737,125.1,0.5551
21-Dec-88,1.1744,124.35,0.5534
22-Dec-88,1.1737,124.71,0.5562
23-Dec-88,1.1758,124.85,0.5556
26-Dec-88,,,
27-Dec-88,1.1641,124.85,0.5543
28-Dec-88,1.1703,125.58,0.559
29-Dec-88,1.1703,125.85,0.5588
30-Dec-88,1.1716,125.05,0.5529
2-Jan-89,,,
3-Jan-89,1.1521,123.6,0.5487
4-Jan-89,1.1497,125.05,0.5534
5-Jan-89,1.1522,125.59,0.5565
6-Jan-89,1.1594,126.62,0.5618
9-Jan-89,1.1578,126.45,0.567
10-Jan-89,1.1542,126.3,0.567
11-Jan-89,1.1589,126.13,0.5615
12-Jan-89,1.153,126.17,0.5605
13-Jan-89,1.1541,126.7,0.5622
16-Jan-89,,,
17-Jan-89,1.1656,127.75,0.5656
18-Jan-89,1.1598,128.5,0.57
19-Jan-89,1.1538,129.7,0.5714
20-Jan-89,1.1468,128.27,0.5655
23-Jan-89,1.1387,127.8,0.5637
24-Jan-89,1.1353,127.65,0.5657
25-Jan-89,1.1416,127.73,0.5647
26-Jan-89,1.1388,128.15,0.5639
27-Jan-89,1.1435,129.24,0.5688
30-Jan-89,1.1342,129.35,0.5676
31-Jan-89,1.1269,130.5,0.5714
1-Feb-89,1.1255,129.6,0.5703
2-Feb-89,1.123,129.15,0.5712
3-Feb-89,1.1406,129.65,0.5742
6-Feb-89,1.1344,129.65,0.5771
7-Feb-89,1.1269,129.29,0.5739
8-Feb-89,1.1217,129.6,0.5736
9-Feb-89,1.1261,128.58,0.5699
10-Feb-89,1.1293,128.49,0.57
13-Feb-89,1.1269,128.4,0.5716
14-Feb-89,1.1315,126.73,0.5655
15-Feb-89,1.1453,126.4,0.5639
16-Feb-89,1.194,126.32,0.5647
17-Feb-89,1.2151,125.9,0.5631
20-Feb-89,,,
21-Feb-89,1.2341,126.75,0.5714
22-Feb-89,1.2191,126.58,0.5713
23-Feb-89,1.2085,126.2,0.5682
24-Feb-89,1.214,126.32,0.5705
27-Feb-89,1.2555,126.53,0.5731
28-Feb-89,1.2519,126.87,0.5734
1-Mar-89,1.2444,128.1,0.58
2-Mar-89,1.2438,127.88,0.5801
3-Mar-89,1.2303,127.7,0.5804
6-Mar-89,1.2288,128.85,0.5807
7-Mar-89,1.2366,128.74,0.5808
8-Mar-89,1.2296,128.7,0.5815
9-Mar-89,1.2223,129.05,0.5822
10-Mar-89,1.2171,129.5,0.5829
13-Mar-89,1.2167,129.88,0.5843
14-Mar-89,1.2326,129.68,0.579
15-Mar-89,1.2418,130.6,0.5817
16-Mar-89,1.2217,131.22,0.5821
17-Mar-89,1.2176,131.6,0.5838
20-Mar-89,1.2137,131.7,0.5847
21-Mar-89,1.2165,131.28,0.5814
22-Mar-89,1.2183,131.15,0.5805
23-Mar-89,1.2083,131.2,0.5808
24-Mar-89,1.2092,131.5,0.5817
27-Mar-89,1.2143,132.7,0.5848
28-Mar-89,1.2255,133.08,0.5924
29-Mar-89,1.2235,132.83,0.5922
30-Mar-89,1.2235,132.95,0.5926
31-Mar-89,1.221,132.77,0.5934
3-Apr-89,1.2121,132.05,0.5931
4-Apr-89,1.2164,130.9,0.5859
5-Apr-89,1.2528,131.8,0.5883
6-Apr-89,1.2395,131.93,0.5869
7-Apr-89,1.2412,132.45,0.5893
10-Apr-89,1.2395,132.63,0.5891
11-Apr-89,1.2392,132.75,0.5921
12-Apr-89,1.239,132.98,0.5915
13-Apr-89,1.2399,132.2,0.5891
14-Apr-89,1.2355,132.15,0.5887
17-Apr-89,1.2303,131.95,0.5828
18-Apr-89,1.2498,131.52,0.5821
19-Apr-89,1.2498,132.34,0.5848
20-Apr-89,1.2469,131.35,0.5824
21-Apr-89,1.2579,131.45,0.5834
24-Apr-89,1.2637,131.6,0.5865
25-Apr-89,1.2625,131.39,0.5879
26-Apr-89,1.2601,132.25,0.5922
27-Apr-89,1.2587,132.19,0.5915
28-Apr-89,1.2594,132.85,0.5921
1-May-89,1.2626,134.07,0.5952
2-May-89,1.2602,133.81,0.5935
3-May-89,1.256,134.2,0.5942
4-May-89,1.2495,133.95,0.5941
5-May-89,1.2516,134.33,0.5977
8-May-89,1.2508,134.8,0.5991
9-May-89,1.2575,134.83,0.6022
10-May-89,1.2615,134.43,0.5983
11-May-89,1.2625,135.3,0.5999
12-May-89,1.278,135.95,0.6027
15-May-89,1.2852,137.24,0.61
16-May-89,1.2963,137.3,0.61
17-May-89,1.3182,139.25,0.6202
18-May-89,1.3167,138.65,0.6182
19-May-89,1.311,138.8,0.6177
22-May-89,1.345,142.05,0.6327
23-May-89,1.3378,142,0.6378
24-May-89,1.3387,142.8,0.6371
25-May-89,1.3219,142,0.6328
26-May-89,1.3298,141.43,0.6297
29-May-89,,,
30-May-89,1.3387,143.48,0.6418
31-May-89,1.3294,142.33,0.6363
1-Jun-89,1.328,142.73,0.6357
2-Jun-89,1.3184,141.75,0.6281
5-Jun-89,1.3228,141.82,0.6326
6-Jun-89,1.3284,142.95,0.6365
7-Jun-89,1.3203,142.5,0.6323
8-Jun-89,1.3301,143.4,0.6357
9-Jun-89,1.3423,146.15,0.6435
12-Jun-89,1.3523,148.8,0.6557
13-Jun-89,1.3472,149.2,0.6598
14-Jun-89,1.3473,149.05,0.6603
15-Jun-89,1.3369,149.62,0.6581
16-Jun-89,1.3286,145.55,0.6519
19-Jun-89,1.3263,144.45,0.646
20-Jun-89,1.3205,144.07,0.6454
21-Jun-89,1.3004,143.85,0.6464
22-Jun-89,1.2887,141.07,0.6439
23-Jun-89,1.2953,138.5,0.6382
26-Jun-89,1.2953,140.82,0.6473
27-Jun-89,1.307,141.1,0.6386
28-Jun-89,1.3205,142.8,0.6429
29-Jun-89,1.3231,143.4,0.6443
30-Jun-89,1.3233,144,0.6456
3-Jul-89,1.3063,141.25,0.634
4-Jul-89,,,
5-Jul-89,1.2994,138.9,0.6177
6-Jul-89,1.3072,139.4,0.6167
7-Jul-89,1.305,139.8,0.616
10-Jul-89,1.3084,139,0.6096
11-Jul-89,1.3186,140.3,0.6148
12-Jul-89,1.3139,139.85,0.6154
13-Jul-89,1.3242,139.45,0.616
14-Jul-89,1.3233,140.5,0.6202
17-Jul-89,1.321,141.55,0.6197
18-Jul-89,1.3228,141.3,0.6154
19-Jul-89,1.3387,141.95,0.6177
20-Jul-89,1.3328,141.45,0.6148
21-Jul-89,1.3346,141.92,0.6173
24-Jul-89,1.3396,143.18,0.6183
25-Jul-89,1.3356,142.55,0.6151
26-Jul-89,1.3252,140.65,0.6062
27-Jul-89,1.3215,138.95,0.6025
28-Jul-89,1.3369,139.58,0.6081
31-Jul-89,1.3222,136.95,0.6002
1-Aug-89,1.3139,136.82,0.6044
2-Aug-89,1.2997,136.15,0.6014
3-Aug-89,1.3053,136.95,0.6092
4-Aug-89,1.3074,139.45,0.6194
7-Aug-89,1.3075,139.5,0.6222
8-Aug-89,1.2994,138.8,0.6152
9-Aug-89,1.3021,139.25,0.6182
10-Aug-89,1.3087,139.08,0.6144
11-Aug-89,1.3175,141.94,0.6309
14-Aug-89,1.3151,141.7,0.6315
15-Aug-89,1.3252,142.19,0.6359
16-Aug-89,1.3205,142.15,0.6335
17-Aug-89,1.3236,143.8,0.6414
18-Aug-89,1.2893,145.85,0.6376
21-Aug-89,1.3135,142.42,0.6337
22-Aug-89,1.306,142.58,0.6311
23-Aug-89,1.3063,143.23,0.6367
24-Aug-89,1.3158,143.34,0.6371
25-Aug-89,1.3193,143.3,0.6361
28-Aug-89,1.3151,144.2,0.6384
29-Aug-89,1.304,143.13,0.6315
30-Aug-89,1.3046,143.73,0.632
31-Aug-89,1.3077,144.6,0.6357
1-Sep-89,1.317,145.85,0.6423
4-Sep-89,,,
5-Sep-89,1.3194,147.05,0.6504
6-Sep-89,1.3125,146.25,0.6439
7-Sep-89,1.3132,146.9,0.6468
8-Sep-89,1.3046,146.3,0.646
11-Sep-89,1.3094,146.82,0.6468
12-Sep-89,1.3084,147.15,0.6464
13-Sep-89,1.2882,146.95,0.6439
14-Sep-89,1.29,146.55,0.6412
15-Sep-89,1.2945,148.75,0.6502
18-Sep-89,1.2893,145.85,0.6376
19-Sep-89,1.29,145.65,0.6355
20-Sep-89,1.2903,145.05,0.6323
21-Sep-89,1.2948,145.35,0.6327
22-Sep-89,1.2767,145.6,0.6347
25-Sep-89,1.265,142.7,0.6219
26-Sep-89,1.2658,141.88,0.6167
27-Sep-89,1.278,140.6,0.62
28-Sep-89,1.289,140.55,0.622
29-Sep-89,1.2907,139.6,0.6194
2-Oct-89,1.2865,139.48,0.6181
3-Oct-89,1.2857,141.13,0.6229
4-Oct-89,1.2873,141.05,0.6234
5-Oct-89,1.2862,142.4,0.6211
6-Oct-89,1.2783,142.8,0.624
9-Oct-89,,,
10-Oct-89,1.288,143.95,0.6421
11-Oct-89,1.2895,144.8,0.6475
12-Oct-89,1.3017,144.2,0.6445
13-Oct-89,1.3016,143.2,0.6394
16-Oct-89,1.3127,141.8,0.6351
17-Oct-89,1.3024,141.5,0.6323
18-Oct-89,1.2975,141.7,0.6298
19-Oct-89,1.2895,141.95,0.6274
20-Oct-89,1.2958,142.3,0.6289
23-Oct-89,1.298,142.35,0.6275
24-Oct-89,1.307,141.55,0.6227
25-Oct-89,1.2922,141.65,0.6216
26-Oct-89,1.285,141.65,0.6203
27-Oct-89,1.2862,142,0.6349
30-Oct-89,1.277,142.15,0.6336
31-Oct-89,1.2778,142.73,0.6339
1-Nov-89,1.2801,143.11,0.6322
2-Nov-89,1.2824,143.7,0.6394
3-Nov-89,1.2825,143.18,0.6367
6-Nov-89,1.2798,143.7,0.6335
7-Nov-89,1.2745,143.44,0.6324
8-Nov-89,1.2734,143.14,0.6303
9-Nov-89,1.2673,142.86,0.6304
10-Nov-89,1.2724,143.3,0.6344
13-Nov-89,1.2669,143.88,0.6329
14-Nov-89,1.2705,143.68,0.6323
15-Nov-89,1.2765,143.75,0.6323
16-Nov-89,1.2807,143.8,0.6341
17-Nov-89,1.278,144.4,0.638
20-Nov-89,1.2799,144.5,0.6414
21-Nov-89,1.2865,143.75,0.6382
22-Nov-89,1.2885,143.85,0.639
23-Nov-89,,,
24-Nov-89,1.2768,143.5,0.6402
27-Nov-89,1.2745,143.4,0.641
28-Nov-89,1.2718,143.72,0.6402
29-Nov-89,1.2811,142.65,0.6384
30-Nov-89,1.278,142.91,0.6371
1-Dec-89,1.2821,143.1,0.6386
4-Dec-89,1.2806,143.58,0.6396
5-Dec-89,1.2796,143.8,0.6367
6-Dec-89,1.277,143.85,0.6343
7-Dec-89,1.2794,144.32,0.6349
8-Dec-89,1.278,144.28,0.6352
11-Dec-89,1.2762,144.5,0.6292
12-Dec-89,1.2718,143.9,0.6238
13-Dec-89,1.2736,144.17,0.6272
14-Dec-89,1.2739,144.1,0.626
15-Dec-89,1.276,144.15,0.6232
18-Dec-89,1.2763,144.1,0.6243
19-Dec-89,1.2734,143.85,0.625
20-Dec-89,1.2706,144.02,0.6238
21-Dec-89,1.2716,143.7,0.6202
22-Dec-89,1.2682,142.88,0.6169
25-Dec-89,,,
26-Dec-89,1.2634,142.15,0.6152
27-Dec-89,1.252,142.1,0.6156
28-Dec-89,1.2601,143.35,0.6198
29-Dec-89,1.2669,143.8,0.6194
1-Jan-90,,,
2-Jan-90,1.2731,146.25,0.6207
3-Jan-90,1.2791,145.7,0.6211
4-Jan-90,1.2711,143.37,0.6138
5-Jan-90,1.2723,143.82,0.6109
8-Jan-90,1.274,144.1,0.605
9-Jan-90,1.2713,145.2,0.6047
10-Jan-90,1.2681,145.25,0.6017
11-Jan-90,1.2642,145.4,0.6036
12-Jan-90,1.2596,145.4,0.599
15-Jan-90,,,
16-Jan-90,1.2668,145.48,0.6035
17-Jan-90,1.2631,145.49,0.6062
18-Jan-90,1.2593,146.12,0.6081
19-Jan-90,1.2602,145.65,0.6073
22-Jan-90,1.2572,146.43,0.6101
23-Jan-90,1.2902,146.09,0.6064
24-Jan-90,1.312,145.32,0.6042
25-Jan-90,1.3187,144.42,0.6034
